UTC,Open,High,Low,Close,Volume
02.11.2025 22:00:00.000 UTC,1.15294,1.1534,1.15289,1.15329,6226.32
02.11.2025 23:00:00.000 UTC,1.15327,1.15383,1.1525,1.15274,5512.28
03.11.2025 00:00:00.000 UTC,1.15273,1.15309,1.15241,1.15256,1811.68
03.11.2025 01:00:00.000 UTC,1.15258,1.15288,1.15215,1.15269,2115.96
03.11.2025 02:00:00.000 UTC,1.15272,1.1534,1.15263,1.15314,1683.41
03.11.2025 03:00:00.000 UTC,1.15313,1.15343,1.15299,1.15336,1147.59
03.11.2025 04:00:00.000 UTC,1.15336,1.15369,1.15318,1.15338,1414.99
03.11.2025 05:00:00.000 UTC,1.15338,1.15375,1.15322,1.15349,1185.33
03.11.2025 06:00:00.000 UTC,1.15348,1.15413,1.15343,1.15376,1458.71
03.11.2025 07:00:00.000 UTC,1.15376,1.1541,1.15335,1.15399,3787.3
03.11.2025 08:00:00.000 UTC,1.15398,1.154,1.15093,1.15133,5081.2
03.11.2025 09:00:00.000 UTC,1.15132,1.15207,1.1511,1.15143,3297.58
03.11.2025 10:00:00.000 UTC,1.15143,1.15199,1.15078,1.15154,3817.87
03.11.2025 11:00:00.000 UTC,1.15153,1.15198,1.15125,1.15152,2286.97
03.11.2025 12:00:00.000 UTC,1.15152,1.1522,1.1514,1.15172,2847.84
03.11.2025 13:00:00.000 UTC,1.15169,1.15176,1.15057,1.1511,5409.5
03.11.2025 14:00:00.000 UTC,1.15108,1.15128,1.1505,1.15099,6911.9
03.11.2025 15:00:00.000 UTC,1.15105,1.15252,1.15059,1.15252,10732.97
03.11.2025 16:00:00.000 UTC,1.15251,1.15317,1.15214,1.15306,5067.17
03.11.2025 17:00:00.000 UTC,1.15306,1.15378,1.15264,1.1527,3358.81
03.11.2025 18:00:00.000 UTC,1.15272,1.15309,1.15204,1.15231,3877.44
03.11.2025 19:00:00.000 UTC,1.15231,1.15249,1.15165,1.15194,2806.61
03.11.2025 20:00:00.000 UTC,1.15195,1.15232,1.15179,1.15195,1628.73
03.11.2025 21:00:00.000 UTC,1.15194,1.15202,1.15159,1.15196,1354.06
03.11.2025 22:00:00.000 UTC,1.1519,1.15208,1.15168,1.15205,1006.03
03.11.2025 23:00:00.000 UTC,1.15205,1.15206,1.15184,1.15184,977.07
04.11.2025 00:00:00.000 UTC,1.15183,1.15183,1.15055,1.15082,3018.17
04.11.2025 01:00:00.000 UTC,1.15082,1.151,1.1498,1.15099,3686.89
04.11.2025 02:00:00.000 UTC,1.15097,1.1511,1.15048,1.15108,2907.92
04.11.2025 03:00:00.000 UTC,1.15109,1.15176,1.15103,1.15132,3349.75
04.11.2025 04:00:00.000 UTC,1.15132,1.15174,1.15092,1.15094,2455.31
04.11.2025 05:00:00.000 UTC,1.15094,1.15139,1.15073,1.15124,3585.82
04.11.2025 06:00:00.000 UTC,1.15124,1.15265,1.15113,1.15232,3438.81
