UTC,Open,High,Low,Close,Volume
01.05.2025 08:00:00.000 UTC,1.13098,1.13309,1.13097,1.13196,5601.76
01.05.2025 09:00:00.000 UTC,1.13195,1.13248,1.13133,1.13141,4835.41
01.05.2025 10:00:00.000 UTC,1.13141,1.1334,1.13117,1.1332,5618.19
01.05.2025 11:00:00.000 UTC,1.13321,1.13409,1.13162,1.13199,6065.94
01.05.2025 12:00:00.000 UTC,1.13199,1.13388,1.13078,1.1315,10194.5
01.05.2025 13:00:00.000 UTC,1.13151,1.13274,1.13109,1.13209,8737.72
01.05.2025 14:00:00.000 UTC,1.1319,1.13204,1.12702,1.12815,15802.14
01.05.2025 15:00:00.000 UTC,1.12815,1.129,1.12657,1.12789,10070.26
01.05.2025 16:00:00.000 UTC,1.12788,1.1292,1.12727,1.12906,9094.6
01.05.2025 17:00:00.000 UTC,1.12906,1.12912,1.12795,1.12828,3794.67
01.05.2025 18:00:00.000 UTC,1.12828,1.12933,1.12748,1.12853,4641.99
01.05.2025 19:00:00.000 UTC,1.12853,1.12921,1.12809,1.12883,4481.5
01.05.2025 20:00:00.000 UTC,1.12882,1.12936,1.12845,1.12878,2832.13
01.05.2025 21:00:00.000 UTC,1.12854,1.12889,1.12839,1.12871,930.79
01.05.2025 22:00:00.000 UTC,1.12858,1.12988,1.12858,1.12946,1868.04
01.05.2025 23:00:00.000 UTC,1.12948,1.12974,1.12908,1.12955,2734.49
02.05.2025 00:00:00.000 UTC,1.12955,1.12992,1.1274,1.12818,5395.17
02.05.2025 01:00:00.000 UTC,1.1282,1.12954,1.12783,1.12953,8250.09
02.05.2025 02:00:00.000 UTC,1.12955,1.13033,1.12927,1.12939,6492.42
02.05.2025 03:00:00.000 UTC,1.12938,1.13153,1.12938,1.13126,4032.18
02.05.2025 04:00:00.000 UTC,1.13127,1.13138,1.13009,1.1304,5699.39
02.05.2025 05:00:00.000 UTC,1.13041,1.13138,1.13021,1.13075,4795.95
02.05.2025 06:00:00.000 UTC,1.13076,1.1329,1.13057,1.13257,7613.29
02.05.2025 07:00:00.000 UTC,1.13257,1.13379,1.13175,1.13279,9246.78
02.05.2025 08:00:00.000 UTC,1.13278,1.13346,1.13159,1.13319,8350.29
02.05.2025 09:00:00.000 UTC,1.13319,1.1355,1.13253,1.13503,9748.91
02.05.2025 10:00:00.000 UTC,1.13503,1.13517,1.13274,1.13309,6093.3
02.05.2025 11:00:00.000 UTC,1.13307,1.13503,1.13239,1.13462,8530.25
02.05.2025 12:00:00.000 UTC,1.13464,1.13472,1.1304,1.13185,21648.47
02.05.2025 13:00:00.000 UTC,1.13184,1.13797,1.13144,1.13724,19912.04
02.05.2025 14:00:00.000 UTC,1.13726,1.13808,1.13574,1.13682,15722.56
02.05.2025 15:00:00.000 UTC,1.13683,1.13683,1.13203,1.13287,11684.33
02.05.2025 16:00:00.000 UTC,1.13291,1.13389,1.1317,1.13197,12078.03
02.05.2025 17:00:00.000 UTC,1.13197,1.132,1.12981,1.13038,8257.19
02.05.2025 18:00:00.000 UTC,1.13039,1.13084,1.12922,1.12995,6063.61
02.05.2025 19:00:00.000 UTC,1.12994,1.13087,1.12994,1.13043,4867.63
02.05.2025 20:00:00.000 UTC,1.13042,1.1305,1.12934,1.12946,2391.17
04.05.2025 21:00:00.000 UTC,1.12987,1.13069,1.12905,1.1298,478.33
04.05.2025 22:00:00.000 UTC,1.1298,1.13145,1.12974,1.13054,4021.26
04.05.2025 23:00:00.000 UTC,1.13058,1.13278,1.13017,1.1321,4333.66
05.05.2025 00:00:00.000 UTC,1.13212,1.13237,1.1314,1.13222,5727.03
05.05.2025 01:00:00.000 UTC,1.13221,1.13398,1.13221,1.13348,9335.58
05.05.2025 02:00:00.000 UTC,1.13348,1.13466,1.13314,1.1342,6391.44
05.05.2025 03:00:00.000 UTC,1.13422,1.13424,1.13281,1.13321,5078.86
05.05.2025 04:00:00.000 UTC,1.13321,1.1339,1.13284,1.13371,3864.44
05.05.2025 05:00:00.000 UTC,1.13371,1.13473,1.13299,1.13333,8179.97
05.05.2025 06:00:00.000 UTC,1.13329,1.13369,1.13178,1.1326,11006.98
05.05.2025 07:00:00.000 UTC,1.13259,1.13308,1.1313,1.13131,10386.88
05.05.2025 08:00:00.000 UTC,1.13127,1.13327,1.13111,1.13257,11751.3
05.05.2025 09:00:00.000 UTC,1.13262,1.13438,1.13261,1.13409,11335.44
05.05.2025 10:00:00.000 UTC,1.13409,1.13453,1.13327,1.13444,8101.98
05.05.2025 11:00:00.000 UTC,1.13441,1.13574,1.13399,1.13423,8383.07
05.05.2025 12:00:00.000 UTC,1.13422,1.13631,1.13399,1.13597,10769.34
05.05.2025 13:00:00.000 UTC,1.13596,1.13646,1.13519,1.13533,8866.04
