UTC,Open,High,Low,Close,Volume
01.04.2024 08:00:00.000 UTC,1.07859,1.07915,1.07831,1.07897,5106.45
01.04.2024 09:00:00.000 UTC,1.07897,1.07908,1.07856,1.0786,4419.26
01.04.2024 10:00:00.000 UTC,1.0786,1.07866,1.07796,1.07813,3703.37
01.04.2024 11:00:00.000 UTC,1.07813,1.07875,1.07798,1.07839,3997.08
01.04.2024 12:00:00.000 UTC,1.0784,1.07857,1.07771,1.07817,7555.19
01.04.2024 13:00:00.000 UTC,1.07817,1.07829,1.07718,1.07734,10897.65
01.04.2024 14:00:00.000 UTC,1.07734,1.07734,1.07394,1.07444,24149.21
01.04.2024 15:00:00.000 UTC,1.07443,1.07454,1.07309,1.07326,11368.2
01.04.2024 16:00:00.000 UTC,1.07327,1.07368,1.07312,1.07365,5643.46
01.04.2024 17:00:00.000 UTC,1.07366,1.0744,1.07366,1.07417,5748.3
01.04.2024 18:00:00.000 UTC,1.07416,1.07427,1.07368,1.07376,4961.1
01.04.2024 19:00:00.000 UTC,1.07376,1.07427,1.07374,1.07418,5766.18
01.04.2024 20:00:00.000 UTC,1.07418,1.07432,1.07414,1.0743,2787.08
01.04.2024 21:00:00.000 UTC,1.07428,1.07446,1.07374,1.07437,2354.66
01.04.2024 22:00:00.000 UTC,1.07436,1.07437,1.07398,1.07398,1417.21
01.04.2024 23:00:00.000 UTC,1.07398,1.07398,1.07355,1.07372,4510.37
02.04.2024 00:00:00.000 UTC,1.0737,1.07388,1.07309,1.07371,8768.87
02.04.2024 01:00:00.000 UTC,1.07372,1.07382,1.07302,1.0734,7273.54
02.04.2024 02:00:00.000 UTC,1.0734,1.07353,1.07295,1.07348,3655.29
02.04.2024 03:00:00.000 UTC,1.07349,1.07362,1.07296,1.073,2450.07
02.04.2024 04:00:00.000 UTC,1.07302,1.0734,1.07293,1.07331,2908.67
02.04.2024 05:00:00.000 UTC,1.0733,1.07349,1.07259,1.07265,5232.22
02.04.2024 06:00:00.000 UTC,1.07266,1.0732,1.07246,1.07286,10211.74
